user_id,rating_count,new_data
468,66.0,False
469,47.0,False
470,13.0,False
471,14.0,False
472,25.0,False
473,33.0,False
474,35.0,False
475,37.0,False
476,17.0,False
477,137.0,False
478,44.0,False
479,29.0,False
480,13.0,False
481,14.0,False
482,19.0,False
483,34.0,False
484,19.0,False
485,17.0,False
486,66.0,False
487,11.0,False
488,35.0,False
489,73.0,False
490,14.0,False
491,65.0,False
492,18.0,False
493,64.0,False
494,14.0,False
495,42.0,False
496,17.0,False
497,175.0,False
498,11.0,False
499,27.0,False
500,14.0,False
501,40.0,False
502,18.0,False
503,24.0,False
504,26.0,False
505,10.0,False
506,22.0,False
507,35.0,False
508,10.0,False
509,10.0,False
510,16.0,False
511,24.0,False
512,187.0,False
513,24.0,False
514,26.0,False
515,57.0,False
516,11.0,False
517,25.0,False
518,50.0,False
519,24.0,False
520,190.0,False
521,73.0,False
522,61.0,False
523,20.0,False
524,51.0,False
525,19.0,False
526,35.0,False
527,16.0,False
528,17.0,False
529,27.0,False
530,32.0,False
531,21.0,False
532,36.0,False
533,11.0,False
534,40.0,False
535,38.0,False
536,38.0,False
537,13.0,False
538,20.0,False
539,78.0,False
540,22.0,False
541,14.0,False
542,32.0,False
543,41.0,False
544,19.0,False
545,115.0,False
546,13.0,False
547,14.0,False
548,12.0,False
549,53.0,False
550,50.0,False
551,77.0,False
552,30.0,False
553,31.0,False
554,59.0,False
555,11.0,False
556,18.0,False
557,21.0,False
558,30.0,False
559,20.0,False
560,20.0,False
561,20.0,False
562,98.0,False
563,15.0,False
564,36.0,False
565,33.0,False
566,77.0,False
567,26.0,False
568,35.0,False
569,37.0,False
570,21.0,False
571,11.0,False
572,85.0,False
573,82.0,False
574,35.0,False
575,56.0,False
576,19.0,False
577,12.0,False
578,35.0,False
579,12.0,False
580,115.0,False
581,30.0,False
582,13.0,False
583,72.0,False
584,19.0,False
585,47.0,False
586,24.0,False
587,22.0,False
588,12.0,False
589,15.0,False
590,67.0,False
591,43.0,False
592,88.0,False
593,70.0,False
594,37.0,False
595,42.0,False
596,37.0,False
597,10.0,False
598,13.0,False
599,14.0,False
600,59.0,False
601,28.0,False
602,33.0,False
603,13.0,False
604,11.0,False
605,141.0,False
606,36.0,False
607,86.0,False
608,84.0,False
609,78.0,False
610,28.0,False
611,16.0,False
612,52.0,False
613,25.0,False
614,11.0,False
615,56.0,False
616,62.0,False
617,12.0,False
618,45.0,False
619,14.0,False
620,95.0,False
621,29.0,False
622,43.0,False
623,19.0,False
624,37.0,False
625,26.0,False
626,55.0,False
627,77.0,False
628,36.0,False
629,161.0,False
630,15.0,False
631,23.0,False
632,18.0,False
633,19.0,False
634,32.0,False
635,50.0,False
636,68.0,False
637,18.0,False
638,10.0,False
639,62.0,False
640,42.0,False
641,18.0,False
642,18.0,False
643,16.0,False
644,32.0,False
645,20.0,False
646,27.0,False
647,23.0,False
648,28.0,False
649,25.0,False
650,13.0,False
651,93.0,False
652,65.0,False
653,22.0,False
654,23.0,False
655,28.0,False
656,10.0,False
657,162.0,False
658,30.0,False
659,36.0,False
660,104.0,False
661,41.0,False
662,93.0,False
663,19.0,False
664,12.0,False
665,33.0,False
666,39.0,False
667,44.0,False
668,29.0,False
669,10.0,False
670,52.0,False
671,33.0,False
672,98.0,False
673,32.0,False
674,18.0,False
675,40.0,False
676,14.0,False
677,35.0,False
678,12.0,False
679,55.0,False
680,16.0,False
681,32.0,False
682,23.0,False
683,14.0,False
684,54.0,False
685,37.0,False
686,12.0,False
687,18.0,False
688,12.0,False
689,20.0,False
690,91.0,False
691,24.0,False
692,16.0,False
693,34.0,False
694,26.0,False
695,29.0,False
696,13.0,False
697,48.0,False
698,14.0,False
699,11.0,False
700,16.0,False
701,42.0,False
702,19.0,False
703,18.0,False
704,30.0,False
705,22.0,False
706,38.0,False
707,10.0,False
708,23.0,False
709,36.0,False
710,23.0,False
711,13.0,False
712,23.0,False
713,24.0,False
714,11.0,False
715,23.0,False
716,45.0,False
717,76.0,False
718,23.0,False
719,44.0,False
720,39.0,False
721,11.0,False
722,32.0,False
723,99.0,False
724,12.0,False
725,20.0,False
726,15.0,False
727,14.0,False
728,22.0,False
729,63.0,False
730,20.0,False
731,16.0,False
732,14.0,False
733,21.0,False
734,31.0,False
735,13.0,False
736,15.0,False
737,20.0,False
738,23.0,False
739,63.0,False
740,33.0,False
741,13.0,False
742,12.0,False
743,22.0,False
744,17.0,False
745,33.0,False
746,24.0,False
747,13.0,False
748,83.0,False
749,63.0,False
750,10.0,False
751,76.0,False
752,17.0,False
753,28.0,False
754,14.0,False
755,17.0,False
756,87.0,False
757,11.0,False
758,19.0,False
759,34.0,False
760,96.0,False
761,81.0,False
762,56.0,False
763,12.0,False
764,25.0,False
765,24.0,False
766,60.0,False
767,13.0,False
768,25.0,False
769,19.0,False
770,37.0,False
771,35.0,False
772,77.0,False
773,21.0,False
774,164.0,False
775,30.0,False
776,15.0,False
777,87.0,False
778,43.0,False
779,13.0,False
780,15.0,False
781,28.0,False
782,11.0,False
783,16.0,False
784,13.0,False
785,47.0,False
786,17.0,False
787,27.0,False
788,23.0,False
789,94.0,False
790,40.0,False
791,23.0,False
792,29.0,False
793,20.0,False
794,20.0,False
795,23.0,False
796,23.0,False
797,37.0,False
798,18.0,False
799,43.0,False
800,38.0,False
801,12.0,False
802,36.0,False
803,14.0,False
804,14.0,False
805,25.0,False
806,49.0,False
807,54.0,False
808,21.0,False
809,18.0,False
810,26.0,False
811,31.0,False
812,20.0,False
813,35.0,False
814,10.0,False
815,26.0,False
816,25.0,False
817,53.0,False
818,91.0,False
819,47.0,False
820,69.0,False
821,17.0,False
822,25.0,False
823,74.0,False
824,11.0,False
825,69.0,False
826,23.0,False
827,45.0,False
828,15.0,False
829,31.0,False
830,11.0,False
831,13.0,False
832,18.0,False
833,20.0,False
834,39.0,False
835,50.0,False
836,43.0,False
837,11.0,False
838,118.0,False
839,34.0,False
840,24.0,False
841,94.0,False
842,81.0,False
843,33.0,False
844,51.0,False
845,15.0,False
846,23.0,False
847,91.0,False
848,23.0,False
849,24.0,False
850,22.0,False
851,12.0,False
852,10.0,False
853,83.0,False
854,43.0,False
855,11.0,False
856,16.0,False
857,40.0,False
858,53.0,False
859,11.0,False
860,42.0,False
861,73.0,False
862,16.0,False
863,45.0,False
864,54.0,False
865,29.0,False
866,14.0,False
867,16.0,False
868,19.0,False
869,67.0,False
870,78.0,False
871,10.0,False
872,79.0,False
873,24.0,False
874,31.0,False
875,13.0,False
876,18.0,False
877,39.0,False
878,26.0,False
879,18.0,False
880,31.0,False
881,20.0,False
882,13.0,False
883,57.0,False
884,55.0,False
885,13.0,False
886,68.0,False
887,42.0,False
888,12.0,False
889,21.0,False
890,17.0,False
891,22.0,False
892,26.0,False
893,26.0,False
894,63.0,False
895,13.0,False
896,35.0,False
897,12.0,False
898,61.0,False
899,17.0,False
900,24.0,False
901,44.0,False
902,72.0,False
903,85.0,False
904,12.0,False
905,58.0,False
906,41.0,False
907,11.0,False
908,10.0,False
909,34.0,False
910,36.0,False
911,21.0,False
912,12.0,False
913,38.0,False
914,26.0,False
915,80.0,False
916,189.0,False
917,24.0,False
918,44.0,False
919,25.0,False
920,28.0,False
921,39.0,False
922,16.0,False
923,11.0,False
924,61.0,False
925,13.0,False
926,17.0,False
927,10.0,False
928,17.0,False
929,16.0,False
930,94.0,False
931,16.0,False
932,13.0,False
933,15.0,False
934,51.0,False
935,27.0,False
936,47.0,False
937,27.0,False
938,14.0,False
939,25.0,False
940,31.0,False
941,31.0,False
942,25.0,False
943,25.0,False
944,67.0,False
945,10.0,False
946,86.0,False
947,15.0,False
948,15.0,False
949,17.0,False
950,13.0,False
951,32.0,False
952,26.0,False
953,11.0,False
954,10.0,False
955,46.0,False
956,33.0,False
957,16.0,False
958,16.0,False
959,22.0,False
960,30.0,False
961,40.0,False
962,79.0,False
963,37.0,False
964,16.0,False
965,38.0,False
966,23.0,False
967,64.0,False
968,11.0,False
969,21.0,False
970,17.0,False
971,158.0,False
972,18.0,False
973,45.0,False
974,33.0,False
975,114.0,False
976,11.0,False
977,15.0,False
978,30.0,False
979,26.0,False
980,180.0,False
981,21.0,False
982,12.0,False
983,10.0,False
984,61.0,False
985,15.0,False
986,22.0,False
987,32.0,False
988,27.0,False
989,29.0,False
990,15.0,False
991,39.0,False
992,23.0,False
993,13.0,False
994,11.0,False
995,20.0,False
996,87.0,False
997,14.0,False
998,61.0,False
999,21.0,False
1000,38.0,False
1001,63.0,False
1002,37.0,False
1003,12.0,False
1004,39.0,False
1005,76.0,False
1006,12.0,False
1007,15.0,False
1008,27.0,False
1009,15.0,False
1010,30.0,False
1011,20.0,False
1012,17.0,False
1013,12.0,False
1014,37.0,False
1015,87.0,False
1016,12.0,False
1017,23.0,False
1018,10.0,False
1019,26.0,False
1020,24.0,False
1021,70.0,False
1022,91.0,False
1023,29.0,False
1024,184.0,False
1025,16.0,False
1026,86.0,False
1027,14.0,False
1028,17.0,False
1029,33.0,False
1030,31.0,False
1031,43.0,False
1032,17.0,False
1033,14.0,False
1034,26.0,False
1035,50.0,False
1036,21.0,False
1037,17.0,False
1038,30.0,False
1039,39.0,False
1040,41.0,False
1041,10.0,False
1042,29.0,False
1043,32.0,False
1044,18.0,False
1045,60.0,False
1046,74.0,False
1047,43.0,False
1048,17.0,False
1049,42.0,False
1050,14.0,False
1051,16.0,False
1052,95.0,False
1053,16.0,False
1054,13.0,False
1055,41.0,False
1056,14.0,False
1057,71.0,False
1058,10.0,False
1059,13.0,False
1060,25.0,False
1061,18.0,False
1062,26.0,False
1063,39.0,False
1064,23.0,False
1065,31.0,False
1066,16.0,False
1067,19.0,False
1068,29.0,False
1069,13.0,False
1070,121.0,False
1071,23.0,False
1072,40.0,False
1073,37.0,False
1074,185.0,False
1075,12.0,False
1076,28.0,False
1077,14.0,False
1078,117.0,False
1079,21.0,False
1080,25.0,False
1081,80.0,False
1082,60.0,False
1083,44.0,False
1084,37.0,False
1085,33.0,False
1086,21.0,False
1087,32.0,False
1088,11.0,False
1089,46.0,False
1090,71.0,False
1091,40.0,False
1092,20.0,False
1093,67.0,False
1094,15.0,False
1095,28.0,False
1096,188.0,False
1097,10.0,False
1098,51.0,False
1099,17.0,False
1100,55.0,False
1101,64.0,False
1102,12.0,False
1103,30.0,False
1104,92.0,False
1105,34.0,False
1106,26.0,False
1107,41.0,False
1108,34.0,False
1109,11.0,False
1110,32.0,False
1111,106.0,False
1112,47.0,False
1113,12.0,False
1114,36.0,False
1115,10.0,False
1116,21.0,False
1117,10.0,False
1118,40.0,False
1119,29.0,False
1120,42.0,False
1121,47.0,False
1122,32.0,False
1123,77.0,False
1124,18.0,False
1125,32.0,False
1126,31.0,False
1127,11.0,False
1128,13.0,False
1129,11.0,False
1130,19.0,False
1131,23.0,False
1132,35.0,False
1133,48.0,False
1134,35.0,False
1135,27.0,False
1136,17.0,False
1137,16.0,False
1138,33.0,False
1139,43.0,False
1140,17.0,False
1141,10.0,False
1142,47.0,False
1143,10.0,False
1144,11.0,False
1145,10.0,False
1146,17.0,False
1147,10.0,False
1148,12.0,False
1149,19.0,False
1150,55.0,False
1151,10.0,False
1152,67.0,False
1153,22.0,False
1154,17.0,False
1155,48.0,False
1156,11.0,False
1157,70.0,False
1158,69.0,False
1159,58.0,False
1160,10.0,False
1161,26.0,False
1162,14.0,False
1163,81.0,False
1164,23.0,False
1165,10.0,False
1166,81.0,False
1167,26.0,False
1168,20.0,False
1169,33.0,False
1170,16.0,False
1171,25.0,False
1172,11.0,False
1173,53.0,False
1174,35.0,False
1175,80.0,False
1176,35.0,False
1177,22.0,False
1178,12.0,False
1179,18.0,False
1180,98.0,False
1181,13.0,False
1182,13.0,False
1183,51.0,False
1184,193.0,False
1185,21.0,False
1186,39.0,False
1187,11.0,False
1188,23.0,False
1189,22.0,False
1190,18.0,False
1191,99.0,False
1192,30.0,False
1193,50.0,False
1194,23.0,False
1195,14.0,False
1196,13.0,False
1197,29.0,False
1198,21.0,False
1199,17.0,False
1200,18.0,False
1201,69.0,False
1202,10.0,False
1203,37.0,False
1204,51.0,False
1205,15.0,False
1206,23.0,False
1207,19.0,False
1208,20.0,False
1209,17.0,False
1210,24.0,False
1211,28.0,False
1212,16.0,False
1213,56.0,False
1214,77.0,False
1215,21.0,False
1216,51.0,False
1217,84.0,False
1218,87.0,False
1219,63.0,False
1220,14.0,False
1221,30.0,False
1222,11.0,False
1223,58.0,False
1224,49.0,False
1225,15.0,False
1226,10.0,False
1227,36.0,False
1228,21.0,False
1229,41.0,False
1230,17.0,False
1231,13.0,False
1232,12.0,False
1233,30.0,False
1234,13.0,False
1235,46.0,False
1236,20.0,False
1237,14.0,False
1238,10.0,False
1239,15.0,False
1240,67.0,False
1241,19.0,False
1242,68.0,False
1243,15.0,False
1244,12.0,False
1245,24.0,False
1246,16.0,False
1247,11.0,False
1248,10.0,False
1249,106.0,False
1250,32.0,False
1251,15.0,False
1252,16.0,False
1253,16.0,False
1254,79.0,False
1255,48.0,False
1256,25.0,False
1257,11.0,False
1258,33.0,False
1259,17.0,False
1260,55.0,False
1261,13.0,False
1262,43.0,False
1263,11.0,False
1264,50.0,False
1265,41.0,False
1266,136.0,False
1267,36.0,False
1268,12.0,False
1269,21.0,False
1270,10.0,False
1271,52.0,False
1272,95.0,False
1273,37.0,False
1274,11.0,False
1275,102.0,False
1276,26.0,False
1277,17.0,False
1278,52.0,False
1279,11.0,False
1280,11.0,False
1281,12.0,False
1282,13.0,False
1283,57.0,False
1284,45.0,False
1285,17.0,False
1286,29.0,False
1287,21.0,False
1288,55.0,False
1289,12.0,False
1290,13.0,False
1291,64.0,False
1292,18.0,False
1293,14.0,False
1294,16.0,False
1295,14.0,False
1296,101.0,False
1297,112.0,False
1298,19.0,False
1299,26.0,False
1300,37.0,False
1301,64.0,False
1302,14.0,False
1303,23.0,False
1304,19.0,False
1305,23.0,False
1306,31.0,False
1307,19.0,False
1308,27.0,False
1309,12.0,False
1310,26.0,False
1311,48.0,False
1312,24.0,False
1313,36.0,False
1314,26.0,False
1315,23.0,False
1316,10.0,False
1317,17.0,False
1318,27.0,False
1319,65.0,False
1320,19.0,False
1321,52.0,False
1322,75.0,False
1323,10.0,False
1324,42.0,False
1325,13.0,False
1326,34.0,False
1327,31.0,False
1328,14.0,False
1329,15.0,False
1330,30.0,False
1331,26.0,False
1332,56.0,False
1333,20.0,False
1334,30.0,False
1335,10.0,False
1336,29.0,False
1337,12.0,False
1338,50.0,False
1339,19.0,False
1340,11.0,False
1341,29.0,False
1342,27.0,False
1343,13.0,False
1344,15.0,False
1345,42.0,False
1346,31.0,False
1347,22.0,False
1348,18.0,False
1349,53.0,False
1350,31.0,False
1351,58.0,False
1352,79.0,False
1353,13.0,False
1354,26.0,False
1355,53.0,False
1356,16.0,False
1357,10.0,False
1358,15.0,False
1359,32.0,False
1360,18.0,False
1361,34.0,False
1362,14.0,False
1363,15.0,False
1364,25.0,False
1365,20.0,False
1366,127.0,False
1367,12.0,False
1368,38.0,False
1369,19.0,False
1370,49.0,False
1371,30.0,False
1372,53.0,False
1373,51.0,False
1374,50.0,False
1375,12.0,False
1376,190.0,False
1377,16.0,False
1378,69.0,False
1379,16.0,False
1380,21.0,False
1381,10.0,False
1382,96.0,False
1383,12.0,False
1384,42.0,False
1385,38.0,False
1386,16.0,False
1387,21.0,False
1388,20.0,False
1389,70.0,False
1390,41.0,False
1391,19.0,False
1392,21.0,False
1393,55.0,False
1394,30.0,False
1395,50.0,False
1396,10.0,False
1397,67.0,False
1398,95.0,False
1399,17.0,False
1400,12.0,False
1401,28.0,False
1402,72.0,False
1403,10.0,False
1404,22.0,False
1405,12.0,False
1406,16.0,False
1407,15.0,False
1408,18.0,False
1409,44.0,False
1410,135.0,False
1411,35.0,False
1412,18.0,False
1413,11.0,False
1414,81.0,False
1415,23.0,False
1416,15.0,False
1417,36.0,False
1418,25.0,False
1419,14.0,False
1420,29.0,False
1421,80.0,False
1422,26.0,False
1423,79.0,False
1424,12.0,False
1425,77.0,False
1426,42.0,False
1427,10.0,False
1428,28.0,False
1429,27.0,False
1430,83.0,False
1431,106.0,False
1432,74.0,False
1433,19.0,False
1434,45.0,False
1435,142.0,False
1436,10.0,False
1437,78.0,False
1438,28.0,False
1439,15.0,False
1440,11.0,False
1441,23.0,False
1442,16.0,False
1443,41.0,False
1444,183.0,False
1445,21.0,False
1446,24.0,False
1447,33.0,False
1448,11.0,False
1449,15.0,False
1450,13.0,False
1451,25.0,False
1452,10.0,False
1453,13.0,False
1454,43.0,False
1455,31.0,False
1456,51.0,False
1457,20.0,False
1458,33.0,False
1459,103.0,False
1460,36.0,False
1461,41.0,False
1462,11.0,False
1463,12.0,False
1464,28.0,False
1465,22.0,False
1466,22.0,False
1467,25.0,False
1468,15.0,False
1469,14.0,False
1470,20.0,False
1471,65.0,False
1472,11.0,False
1473,25.0,False
1474,49.0,False
1475,10.0,False
1476,13.0,False
1477,14.0,False
1478,20.0,False
1479,185.0,False
1480,12.0,False
1481,35.0,False
1482,34.0,False
1483,18.0,False
1484,63.0,False
1485,28.0,False
1486,37.0,False
1487,14.0,False
1488,22.0,False
1489,16.0,False
1490,38.0,False
1491,14.0,False
1492,12.0,False
1493,10.0,False
1494,62.0,False
1495,17.0,False
1496,162.0,False
1497,11.0,False
1498,36.0,False
1499,20.0,False
1500,24.0,False
1501,116.0,False
1502,11.0,False
1503,12.0,False
1504,11.0,False
1505,21.0,False
1506,14.0,False
1507,19.0,False
1508,32.0,False
1509,17.0,False
1510,13.0,False
1511,13.0,False
1512,65.0,False
1513,63.0,False
1514,23.0,False
1515,40.0,False
1516,58.0,False
1517,14.0,False
1518,33.0,False
1519,38.0,False
1520,10.0,False
1521,43.0,False
1522,21.0,False
1523,10.0,False
1524,17.0,False
1525,10.0,False
1526,10.0,False
1527,16.0,False
1528,18.0,False
1529,65.0,False
1530,19.0,False
1531,41.0,False
1532,30.0,False
1533,14.0,False
1534,17.0,False
1535,10.0,False
1536,47.0,False
1537,16.0,False
1538,15.0,False
1539,37.0,False
1540,21.0,False
1541,13.0,False
1542,50.0,False
1543,61.0,False
1544,10.0,False
1545,13.0,False
1546,18.0,False
1547,39.0,False
1548,30.0,False
1549,28.0,False
1550,28.0,False
1551,106.0,False
1552,27.0,False
1553,46.0,False
1554,23.0,False
1555,90.0,False
1556,39.0,False
1557,12.0,False
1558,17.0,False
1559,10.0,False
1560,41.0,False
1561,30.0,False
1562,22.0,False
1563,31.0,False
1564,121.0,False
1565,70.0,False
1566,97.0,False
1567,19.0,False
1568,32.0,False
1569,10.0,False
1570,10.0,False
1571,14.0,False
1572,38.0,False
1573,54.0,False
1574,44.0,False
1575,15.0,False
1576,12.0,False
1577,46.0,False
1578,21.0,False
1579,20.0,False
1580,15.0,False
1581,29.0,False
1582,25.0,False
1583,46.0,False
1584,14.0,False
1585,23.0,False
1586,19.0,False
1587,17.0,False
1588,19.0,False
1589,17.0,False
1590,13.0,False
1591,20.0,False
1592,78.0,False
1593,53.0,False
1594,43.0,False
1595,18.0,False
1596,17.0,False
1597,18.0,False
1598,12.0,False
1599,46.0,False
1600,42.0,False
1601,35.0,False
1602,21.0,False
1603,27.0,False
1604,11.0,False
1605,33.0,False
1606,18.0,False
1607,46.0,False
1608,13.0,False
1609,54.0,False
1610,50.0,False
1611,20.0,False
1612,24.0,False
1613,12.0,False
1614,30.0,False
1615,25.0,False
1616,101.0,False
1617,28.0,False
1618,18.0,False
1619,16.0,False
1620,17.0,False
1621,19.0,False
1622,30.0,False
1623,77.0,False
1624,19.0,False
1625,49.0,False
1626,35.0,False
1627,40.0,False
1628,20.0,False
1629,25.0,False
1630,22.0,False
1631,18.0,False
1632,78.0,False
1633,39.0,False
1634,12.0,False
1635,16.0,False
1636,18.0,False
1637,16.0,False
1638,18.0,False
1639,25.0,False
1640,75.0,False
1641,42.0,False
1642,26.0,False
1643,12.0,False
1644,40.0,False
1645,23.0,False
1646,46.0,False
1647,105.0,False
1648,23.0,False
1649,43.0,False
1650,57.0,False
1651,74.0,False
1652,52.0,False
1653,32.0,False
1654,35.0,False
1655,38.0,False
1656,36.0,False
1657,11.0,False
1658,10.0,False
1659,25.0,False
1660,27.0,False
1661,10.0,False
1662,100.0,False
